step,reward,mean,median,std,max,min
0,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.0,0.01639344262295082,0.01639344262295082
1,0.02040816326530612,0.01840080294412847,0.01840080294412847,0.00200736032117765,0.02040816326530612,0.01639344262295082
2,0.011764705882352941,0.016188770590203294,0.01639344262295082,0.003531643325089489,0.02040816326530612,0.011764705882352941
3,0.018867924528301886,0.01685855907472794,0.017630683575626353,0.0032711203392327727,0.02040816326530612,0.011764705882352941
4,0.01639344262295082,0.016765535784372516,0.01639344262295082,0.002931688242154691,0.02040816326530612,0.011764705882352941
5,0.012345679012345678,0.01602889298903471,0.01639344262295082,0.003142537668393524,0.02040816326530612,0.011764705882352941
6,0.014492753623188406,0.015809444508199523,0.01639344262295082,0.0029586647250008343,0.02040816326530612,0.011764705882352941
7,0.014084507042253521,0.015593827324956275,0.015443098123069612,0.0028257601142988066,0.02040816326530612,0.011764705882352941
8,0.02040816326530612,0.0161287535405507,0.01639344262295082,0.0030638007954875025,0.02040816326530612,0.011764705882352941
9,0.020833333333333332,0.016599211519828967,0.01639344262295082,0.003231124289684033,0.020833333333333332,0.011764705882352941
10,0.030303030303030304,0.017845013227392723,0.01639344262295082,0.005001127601546264,0.030303030303030304,0.011764705882352941
11,0.02564102564102564,0.0184946809285288,0.017630683575626353,0.005250690766041742,0.030303030303030304,0.011764705882352941
12,0.015873015873015872,0.018293014385797036,0.01639344262295082,0.0050928416412911875,0.030303030303030304,0.011764705882352941
13,0.008771929824561403,0.017612936917137348,0.01639344262295082,0.005486069656850387,0.030303030303030304,0.008771929824561403
14,0.02564102564102564,0.018148142832063233,0.01639344262295082,0.0056657507411077826,0.030303030303030304,0.008771929824561403
15,0.0196078431372549,0.018239374101137712,0.017630683575626353,0.00549720682810323,0.030303030303030304,0.008771929824561403
16,0.009523809523809525,0.017726693831883113,0.01639344262295082,0.005713767143449046,0.030303030303030304,0.008771929824561403
17,0.034482758620689655,0.018657586320150146,0.017630683575626353,0.006750180684183986,0.034482758620689655,0.008771929824561403
18,0.023255813953488372,0.018899598300852156,0.018867924528301886,0.0066498902960285666,0.034482758620689655,0.008771929824561403
19,0.03571428571428571,0.019740332671523832,0.019237883832778392,0.007445793460760209,0.03571428571428571,0.008771929824561403
20,0.02,0.019752697782403652,0.0196078431372549,0.007266560794921714,0.03571428571428571,0.008771929824561403
21,0.024390243902439025,0.01996349533331435,0.019803921568627453,0.007164909033753818,0.03571428571428571,0.008771929824561403
22,0.015384615384615385,0.019764413596414395,0.0196078431372549,0.007069360841825831,0.03571428571428571,0.008771929824561403
23,0.015873015873015872,0.019602272024606123,0.019237883832778392,0.006964065088225225,0.03571428571428571,0.008771929824561403
24,0.015151515151515152,0.01942424174968248,0.018867924528301886,0.006878877026220281,0.03571428571428571,0.008771929824561403
25,0.038461538461538464,0.02015644546936925,0.019237883832778392,0.007674766884900179,0.038461538461538464,0.008771929824561403
26,0.03571428571428571,0.020732661774736524,0.0196078431372549,0.008084129232380756,0.038461538461538464,0.008771929824561403
27,0.0196078431372549,0.020692489680540754,0.0196078431372549,0.007941201235339607,0.038461538461538464,0.008771929824561403
28,0.030303030303030304,0.021023887633040392,0.0196078431372549,0.007997699098547409,0.038461538461538464,0.008771929824561403
29,0.013888888888888888,0.020786054341568674,0.0196078431372549,0.007966897769519723,0.038461538461538464,0.008771929824561403
30,0.013513513513513514,0.020551456250341087,0.0196078431372549,0.007941982217830563,0.038461538461538464,0.008771929824561403
31,0.016129032258064516,0.02041325550058245,0.019237883832778392,0.007854684469423372,0.038461538461538464,0.008771929824561403
32,0.05,0.021309823515716315,0.0196078431372549,0.009249280235613624,0.05,0.008771929824561403
33,0.011904761904761904,0.021033204056570595,0.019237883832778392,0.009249764165177905,0.05,0.008771929824561403
34,0.025,0.021146541083525722,0.0196078431372549,0.009140588519636637,0.05,0.008771929824561403
35,0.045454545454545456,0.02182176342716516,0.0196078431372549,0.00985834152691527,0.05,0.008771929824561403
36,0.015873015873015872,0.021660986466242205,0.0196078431372549,0.009771939268815966,0.05,0.008771929824561403
37,0.01639344262295082,0.02152236689141875,0.019237883832778392,0.009679300112217083,0.05,0.008771929824561403
38,0.04,0.021996152355741348,0.0196078431372549,0.00999082247645218,0.05,0.008771929824561403
39,0.02,0.02194624854684781,0.0196078431372549,0.00987006816732406,0.05,0.008771929824561403
40,0.0136986301369863,0.021745087122217045,0.0196078431372549,0.009831623854002831,0.05,0.008771929824561403
41,0.017857142857142856,0.02165251702066766,0.019237883832778392,0.009731943151395066,0.05,0.008771929824561403
42,0.045454545454545456,0.022206052565641562,0.0196078431372549,0.010265330479699086,0.05,0.008771929824561403
43,0.02,0.022155915007331526,0.0196078431372549,0.010153332956700283,0.05,0.008771929824561403
44,0.02631578947368421,0.022248356662139365,0.0196078431372549,0.010058592231519678,0.05,0.008771929824561403
45,0.0625,0.023123392386875465,0.019803921568627453,0.011551266315955445,0.0625,0.008771929824561403
46,0.029411764705882353,0.023257187542599013,0.02,0.011463691928577475,0.0625,0.008771929824561403
47,0.011904761904761904,0.023020678675144072,0.019803921568627453,0.011458944425188461,0.0625,0.008771929824561403
48,0.02857142857142857,0.023133959285272326,0.02,0.011368536588801452,0.0625,0.008771929824561403
49,0.013888888888888888,0.022949057877344657,0.019803921568627453,0.01132845928136422,0.0625,0.008771929824561403
50,0.022222222222222223,0.02293480619783245,0.02,0.011217298804478852,0.0625,0.008771929824561403
51,0.013888888888888888,0.022760846249583536,0.019803921568627453,0.011178165881418472,0.0625,0.008771929824561403
52,0.014925373134328358,0.022613007134201363,0.0196078431372549,0.011123414585438843,0.0625,0.008771929824561403
53,0.03125,0.022772951446530968,0.019803921568627453,0.011081286248693135,0.0625,0.008771929824561403
54,0.025,0.02281344323841222,0.02,0.010984116163433165,0.0625,0.008771929824561403
55,0.022222222222222223,0.022802885720265977,0.02,0.010885883498589249,0.0625,0.008771929824561403
56,0.0125,0.022622133339208678,0.02,0.010874422684858645,0.0625,0.008771929824561403
57,0.03225806451612903,0.02278827008363834,0.02,0.010852995141150299,0.0625,0.008771929824561403
58,0.011363636363636364,0.02259463222397729,0.02,0.010861208550115882,0.0625,0.008771929824561403
59,0.023255813953488372,0.02260565191946914,0.02,0.010770650780582407,0.0625,0.008771929824561403
60,0.021739130434782608,0.02259144664922838,0.02,0.010682568645294509,0.0625,0.008771929824561403
61,0.024390243902439025,0.022620459508151135,0.02,0.010598491316748823,0.0625,0.008771929824561403
62,0.034482758620689655,0.02280874997025492,0.02,0.010618057179110536,0.0625,0.008771929824561403
63,0.03571428571428571,0.023010398966255396,0.02020408163265306,0.010655667634250339,0.0625,0.008771929824561403
64,0.0196078431372549,0.022958051953501542,0.02,0.010581673160821418,0.0625,0.008771929824561403
65,0.030303030303030304,0.023069339504251978,0.02020408163265306,0.01053946317825573,0.0625,0.008771929824561403
66,0.02702702702702703,0.02312840946727847,0.02040816326530612,0.01047151663289847,0.0625,0.008771929824561403
67,0.03571428571428571,0.023313495882675637,0.02040816326530612,0.010504062985565488,0.0625,0.008771929824561403
68,0.047619047619047616,0.023665750255666536,0.02040816326530612,0.010824690760548508,0.0625,0.008771929824561403
69,0.015151515151515152,0.023544118325607228,0.02040816326530612,0.010794481242616432,0.0625,0.008771929824561403
70,0.03125,0.023652651870316985,0.02040816326530612,0.010756591190318568,0.0625,0.008771929824561403
71,0.02702702702702703,0.023699518191937965,0.020620748299319726,0.010688928786675872,0.0625,0.008771929824561403
72,0.037037037037037035,0.023882223929542062,0.020833333333333332,0.010728072805904945,0.0625,0.008771929824561403
73,0.014492753623188406,0.02375533919567242,0.020620748299319726,0.010710347131171985,0.0625,0.008771929824561403
74,0.041666666666666664,0.023994156895285675,0.020833333333333332,0.010835246035874248,0.0625,0.008771929824561403
75,0.029411764705882353,0.024065441208582998,0.02128623188405797,0.010781414340185511,0.0625,0.008771929824561403
76,0.017857142857142856,0.023984813957265594,0.020833333333333332,0.010734214289425526,0.0625,0.008771929824561403
77,0.015873015873015872,0.023880816545929058,0.020620748299319726,0.010704154540817102,0.0625,0.008771929824561403
78,0.03225806451612903,0.023986857659475894,0.020833333333333332,0.010677342660375708,0.0625,0.008771929824561403
79,0.015625,0.023882334438732444,0.020620748299319726,0.01065099332920562,0.0625,0.008771929824561403
80,0.010638297872340425,0.023718827814456,0.02040816326530612,0.010685591850459876,0.0625,0.008771929824561403
81,0.02564102564102564,0.023742269251365387,0.020620748299319726,0.01062233123680965,0.0625,0.008771929824561403
82,0.014925373134328358,0.023636041587304698,0.02040816326530612,0.010601876722377699,0.0625,0.008771929824561403
83,0.043478260869565216,0.023872258483522087,0.020620748299319726,0.010756066489606048,0.0625,0.008771929824561403
84,0.012195121951219513,0.02373488040667147,0.02040816326530612,0.010766484218687233,0.0625,0.008771929824561403
85,0.03571428571428571,0.023874175817225122,0.020620748299319726,0.01078047221535476,0.0625,0.008771929824561403
86,0.023255813953488372,0.023867068209595964,0.020833333333333332,0.010718539078656707,0.0625,0.008771929824561403
87,0.03225806451612903,0.023962420440352017,0.02128623188405797,0.010694510421197128,0.0625,0.008771929824561403
88,0.029411764705882353,0.024023649027605166,0.021739130434782608,0.01064975938663347,0.0625,0.008771929824561403
89,0.03333333333333333,0.024127089964335477,0.021980676328502417,0.010635294277807465,0.0625,0.008771929824561403
90,0.009009009009009009,0.023960957206584636,0.021739130434782608,0.01069348078955635,0.0625,0.008771929824561403
91,0.019230769230769232,0.02390954211989099,0.02128623188405797,0.010646508833963647,0.0625,0.008771929824561403
92,0.011494252873563218,0.02377604438605951,0.020833333333333332,0.010666252592657162,0.0625,0.008771929824561403
93,0.011111111111111112,0.02364131105334729,0.020620748299319726,0.010688632842852255,0.0625,0.008771929824561403
94,0.008403361344537815,0.023480911582728244,0.02040816326530612,0.010745357345039166,0.0625,0.008403361344537815
95,0.02631578947368421,0.023510441560759043,0.020620748299319726,0.010693119742614958,0.0625,0.008403361344537815
96,0.025,0.023525797833328536,0.020833333333333332,0.010638921760511224,0.0625,0.008403361344537815
97,0.014492753623188406,0.023433623912816903,0.020620748299319726,0.010623361304869579,0.0625,0.008403361344537815
98,0.021739130434782608,0.023416507817079185,0.020833333333333332,0.010570929851967684,0.0625,0.008403361344537815
99,0.021739130434782608,0.02339973404325622,0.02128623188405797,0.010519266464217336,0.0625,0.008403361344537815
